latitude,longitude,valid_time_0,t2m_0,t2m_0_binned,si10_0,si10_0_binned,sde_0,sde_0_binned
29.4,73.2,2022-10-11,21.722198,20 to 25 C,2.325767,.1 to 5 m/s,0.0,0 to .1 m
29.4,73.35,2022-10-11,21.847198,20 to 25 C,2.2507672,.1 to 5 m/s,0.0,0 to .1 m
29.4,73.5,2022-10-11,22.097198,20 to 25 C,2.275767,.1 to 5 m/s,0.0,0 to .1 m
29.4,73.65,2022-10-11,22.347198,20 to 25 C,2.3757672,.1 to 5 m/s,0.0,0 to .1 m
29.4,73.8,2022-10-11,22.29721,20 to 25 C,2.450767,.1 to 5 m/s,0.0,0 to .1 m
29.4,73.95,2022-10-11,21.79721,20 to 25 C,2.1757672,.1 to 5 m/s,0.0,0 to .1 m
29.4,74.1,2022-10-11,21.447205,20 to 25 C,1.9257672,.1 to 5 m/s,0.0,0 to .1 m
29.4,74.25,2022-10-11,21.222198,20 to 25 C,1.7757672,.1 to 5 m/s,0.0,0 to .1 m
29.4,74.4,2022-10-11,21.04721,20 to 25 C,1.8007672,.1 to 5 m/s,0.0,0 to .1 m
29.4,74.55,2022-10-11,20.822205,20 to 25 C,1.8757671,.1 to 5 m/s,0.0,0 to .1 m
29.4,74.7,2022-10-11,20.622192,20 to 25 C,1.9007672,.1 to 5 m/s,0.0,0 to .1 m
29.4,74.85,2022-10-11,20.622192,20 to 25 C,2.0007672,.1 to 5 m/s,0.0,0 to .1 m
29.4,75.0,2022-10-11,20.972198,20 to 25 C,2.1257672,.1 to 5 m/s,0.0,0 to .1 m
29.4,75.15,2022-10-11,21.147186,20 to 25 C,2.3757672,.1 to 5 m/s,0.0,0 to .1 m
29.4,75.3,2022-10-11,20.997192,20 to 25 C,2.400767,.1 to 5 m/s,0.0,0 to .1 m
29.4,75.45,2022-10-11,20.847198,20 to 25 C,2.3757672,.1 to 5 m/s,0.0,0 to .1 m
29.4,75.6,2022-10-11,20.997192,20 to 25 C,2.3757672,.1 to 5 m/s,0.0,0 to .1 m
29.4,75.75,2022-10-11,21.222198,20 to 25 C,2.4757671,.1 to 5 m/s,0.0,0 to .1 m
29.4,75.9,2022-10-11,21.372192,20 to 25 C,2.5507672,.1 to 5 m/s,0.0,0 to .1 m
29.55,60.0,2022-10-11,16.572205,15 to 20 C,2.2257671,.1 to 5 m/s,0.0,0 to .1 m
29.55,60.15,2022-10-11,13.4721985,10 to 15 C,2.8507671,.1 to 5 m/s,0.0,0 to .1 m
29.55,60.3,2022-10-11,10.997192,10 to 15 C,1.8007672,.1 to 5 m/s,0.0,0 to .1 m
29.55,60.45,2022-10-11,10.572205,10 to 15 C,0.47576717,.1 to 5 m/s,0.0,0 to .1 m
29.55,60.6,2022-10-11,13.547211,10 to 15 C,1.1507672,.1 to 5 m/s,0.0,0 to .1 m
29.55,60.75,2022-10-11,10.997192,10 to 15 C,1.7257671,.1 to 5 m/s,0.0,0 to .1 m
29.55,60.9,2022-10-11,9.397186,5 to 10 C,1.4757671,.1 to 5 m/s,0.0,0 to .1 m
29.55,61.05,2022-10-11,10.822205,10 to 15 C,1.3757671,.1 to 5 m/s,0.0,0 to .1 m
29.55,61.2,2022-10-11,17.347198,15 to 20 C,1.9507672,.1 to 5 m/s,0.0,0 to .1 m
29.55,61.35,2022-10-11,20.197205,20 to 25 C,2.6007671,.1 to 5 m/s,0.0,0 to .1 m
29.55,61.5,2022-10-11,19.472198,15 to 20 C,2.1007671,.1 to 5 m/s,0.0,0 to .1 m
29.55,61.65,2022-10-11,17.372192,15 to 20 C,1.2757672,.1 to 5 m/s,0.0,0 to .1 m
29.55,61.8,2022-10-11,16.197205,15 to 20 C,1.6007671,.1 to 5 m/s,0.0,0 to .1 m
29.55,61.95,2022-10-11,18.122192,15 to 20 C,1.9507672,.1 to 5 m/s,0.0,0 to .1 m
29.55,62.1,2022-10-11,17.397186,15 to 20 C,2.2257671,.1 to 5 m/s,0.0,0 to .1 m
29.55,62.25,2022-10-11,16.122192,15 to 20 C,2.325767,.1 to 5 m/s,0.0,0 to .1 m
29.55,62.4,2022-10-11,16.347198,15 to 20 C,2.0007672,.1 to 5 m/s,0.0,0 to .1 m
29.55,62.55,2022-10-11,16.447205,15 to 20 C,2.0507672,.1 to 5 m/s,0.0,0 to .1 m
29.55,62.7,2022-10-11,14.7221985,10 to 15 C,1.9507672,.1 to 5 m/s,0.0,0 to .1 m
29.55,62.85,2022-10-11,12.8471985,10 to 15 C,1.8007672,.1 to 5 m/s,0.0,0 to .1 m
29.55,63.0,2022-10-11,12.497192,10 to 15 C,1.9007672,.1 to 5 m/s,0.0,0 to .1 m
29.55,63.15,2022-10-11,15.497192,15 to 20 C,2.0007672,.1 to 5 m/s,0.0,0 to .1 m
29.55,63.3,2022-10-11,14.9721985,10 to 15 C,1.4757671,.1 to 5 m/s,0.0,0 to .1 m
29.55,63.45,2022-10-11,13.2221985,10 to 15 C,0.8757672,.1 to 5 m/s,0.0,0 to .1 m
29.55,63.6,2022-10-11,12.497192,10 to 15 C,1.4507672,.1 to 5 m/s,0.0,0 to .1 m
29.55,63.75,2022-10-11,11.947205,10 to 15 C,1.8757671,.1 to 5 m/s,0.0,0 to .1 m
29.55,63.9,2022-10-11,11.897186,10 to 15 C,2.0507672,.1 to 5 m/s,0.0,0 to .1 m
29.55,64.05,2022-10-11,12.397186,10 to 15 C,2.1007671,.1 to 5 m/s,0.0,0 to .1 m
29.55,64.2,2022-10-11,13.372192,10 to 15 C,1.9007672,.1 to 5 m/s,0.0,0 to .1 m
29.55,64.35,2022-10-11,14.3471985,10 to 15 C,1.5757672,.1 to 5 m/s,0.0,0 to .1 m
29.55,64.5,2022-10-11,16.04721,15 to 20 C,1.8007672,.1 to 5 m/s,0.0,0 to .1 m
29.55,64.65,2022-10-11,16.647186,15 to 20 C,2.025767,.1 to 5 m/s,0.0,0 to .1 m
29.55,64.8,2022-10-11,14.3471985,10 to 15 C,1.5507672,.1 to 5 m/s,0.0,0 to .1 m
29.55,64.95,2022-10-11,11.947205,10 to 15 C,1.3757671,.1 to 5 m/s,0.0,0 to .1 m
29.55,65.1,2022-10-11,11.372192,10 to 15 C,1.2007672,.1 to 5 m/s,0.0,0 to .1 m
29.55,65.25,2022-10-11,11.647186,10 to 15 C,1.1507672,.1 to 5 m/s,0.0,0 to .1 m
29.55,65.4,2022-10-11,11.7221985,10 to 15 C,1.3507671,.1 to 5 m/s,0.0,0 to .1 m
29.55,65.55,2022-10-11,10.947205,10 to 15 C,1.2007672,.1 to 5 m/s,0.0,0 to .1 m
29.55,65.7,2022-10-11,10.247192,10 to 15 C,0.9257672,.1 to 5 m/s,0.0,0 to .1 m
29.55,65.85,2022-10-11,10.297211,10 to 15 C,0.6757672,.1 to 5 m/s,0.0,0 to .1 m
29.55,66.0,2022-10-11,11.647186,10 to 15 C,1.2507671,.1 to 5 m/s,0.0,0 to .1 m
29.55,66.15,2022-10-11,8.9721985,5 to 10 C,1.2007672,.1 to 5 m/s,0.0,0 to .1 m
29.55,66.3,2022-10-11,6.2221985,5 to 10 C,1.6757672,.1 to 5 m/s,0.0,0 to .1 m
29.55,66.45,2022-10-11,5.2471924,5 to 10 C,2.1007671,.1 to 5 m/s,0.0,0 to .1 m
29.55,66.6,2022-10-11,7.8721924,5 to 10 C,2.1007671,.1 to 5 m/s,0.0,0 to .1 m
29.55,66.75,2022-10-11,8.497192,5 to 10 C,1.0257672,.1 to 5 m/s,0.0,0 to .1 m
29.55,66.9,2022-10-11,8.497192,5 to 10 C,0.82576716,.1 to 5 m/s,0.0,0 to .1 m
29.55,67.05,2022-10-11,9.997192,5 to 10 C,1.3757671,.1 to 5 m/s,0.0,0 to .1 m
29.55,67.2,2022-10-11,15.2221985,15 to 20 C,1.9007672,.1 to 5 m/s,0.0,0 to .1 m
29.55,67.35,2022-10-11,19.597198,15 to 20 C,2.700767,.1 to 5 m/s,0.0,0 to .1 m
29.55,67.5,2022-10-11,19.972198,15 to 20 C,2.4757671,.1 to 5 m/s,0.0,0 to .1 m
29.55,67.65,2022-10-11,18.747192,15 to 20 C,2.325767,.1 to 5 m/s,0.0,0 to .1 m
29.55,67.8,2022-10-11,18.347198,15 to 20 C,2.450767,.1 to 5 m/s,0.0,0 to .1 m
29.55,67.95,2022-10-11,20.04721,20 to 25 C,2.025767,.1 to 5 m/s,0.0,0 to .1 m
29.55,68.1,2022-10-11,21.997192,20 to 25 C,1.2257671,.1 to 5 m/s,0.0,0 to .1 m
29.55,68.25,2022-10-11,23.472198,20 to 25 C,1.2257671,.1 to 5 m/s,0.0,0 to .1 m
29.55,68.4,2022-10-11,23.622192,20 to 25 C,2.0007672,.1 to 5 m/s,0.0,0 to .1 m
29.55,68.55,2022-10-11,19.79721,15 to 20 C,2.0507672,.1 to 5 m/s,0.0,0 to .1 m
29.55,68.7,2022-10-11,16.79721,15 to 20 C,1.4257672,.1 to 5 m/s,0.0,0 to .1 m
29.55,68.85,2022-10-11,15.122192,15 to 20 C,0.97576714,.1 to 5 m/s,0.0,0 to .1 m
29.55,69.0,2022-10-11,15.297211,15 to 20 C,0.60076714,.1 to 5 m/s,0.0,0 to .1 m
29.55,69.15,2022-10-11,16.072205,15 to 20 C,0.57576716,.1 to 5 m/s,0.0,0 to .1 m
29.55,69.3,2022-10-11,16.147186,15 to 20 C,0.35076717,.1 to 5 m/s,0.0,0 to .1 m
29.55,69.45,2022-10-11,16.04721,15 to 20 C,0.35076717,.1 to 5 m/s,0.0,0 to .1 m
29.55,69.6,2022-10-11,16.147186,15 to 20 C,0.6757672,.1 to 5 m/s,0.0,0 to .1 m
29.55,69.75,2022-10-11,18.372192,15 to 20 C,0.65076715,.1 to 5 m/s,0.0,0 to .1 m
29.55,69.9,2022-10-11,21.472198,20 to 25 C,1.2007672,.1 to 5 m/s,0.0,0 to .1 m
29.55,70.05,2022-10-11,24.197205,20 to 25 C,1.1507672,.1 to 5 m/s,0.0,0 to .1 m
29.55,70.2,2022-10-11,25.247192,25 to 30 C,0.15076716,.1 to 5 m/s,0.0,0 to .1 m
29.55,70.35,2022-10-11,23.972198,20 to 25 C,0.42576715,.1 to 5 m/s,0.0,0 to .1 m
29.55,70.5,2022-10-11,23.647186,20 to 25 C,1.0257672,.1 to 5 m/s,0.0,0 to .1 m
29.55,70.65,2022-10-11,23.747192,20 to 25 C,1.7257671,.1 to 5 m/s,0.0,0 to .1 m
29.55,70.8,2022-10-11,23.847198,20 to 25 C,2.325767,.1 to 5 m/s,0.0,0 to .1 m
29.55,70.95,2022-10-11,24.122192,20 to 25 C,2.9257672,.1 to 5 m/s,0.0,0 to .1 m
29.55,71.1,2022-10-11,24.247192,20 to 25 C,3.150767,.1 to 5 m/s,0.0,0 to .1 m
29.55,71.25,2022-10-11,24.222198,20 to 25 C,3.075767,.1 to 5 m/s,0.0,0 to .1 m
29.55,71.4,2022-10-11,24.147186,20 to 25 C,3.0007672,.1 to 5 m/s,0.0,0 to .1 m
29.55,71.55,2022-10-11,23.997192,20 to 25 C,2.9257672,.1 to 5 m/s,0.0,0 to .1 m
29.55,71.7,2022-10-11,23.79721,20 to 25 C,2.9257672,.1 to 5 m/s,0.0,0 to .1 m
29.55,71.85,2022-10-11,23.472198,20 to 25 C,3.0007672,.1 to 5 m/s,0.0,0 to .1 m
29.55,72.0,2022-10-11,23.147186,20 to 25 C,3.1257672,.1 to 5 m/s,0.0,0 to .1 m
29.55,72.15,2022-10-11,22.897186,20 to 25 C,3.150767,.1 to 5 m/s,0.0,0 to .1 m
29.55,72.3,2022-10-11,22.647186,20 to 25 C,3.025767,.1 to 5 m/s,0.0,0 to .1 m
29.55,72.45,2022-10-11,22.372192,20 to 25 C,2.8507671,.1 to 5 m/s,0.0,0 to .1 m
29.55,72.6,2022-10-11,22.147186,20 to 25 C,2.7257671,.1 to 5 m/s,0.0,0 to .1 m
29.55,72.75,2022-10-11,22.122192,20 to 25 C,2.6257672,.1 to 5 m/s,0.0,0 to .1 m
29.55,72.9,2022-10-11,22.122192,20 to 25 C,2.5007672,.1 to 5 m/s,0.0,0 to .1 m
29.55,73.05,2022-10-11,22.097198,20 to 25 C,2.325767,.1 to 5 m/s,0.0,0 to .1 m
29.55,73.2,2022-10-11,21.972198,20 to 25 C,2.150767,.1 to 5 m/s,0.0,0 to .1 m
29.55,73.35,2022-10-11,22.04721,20 to 25 C,2.1007671,.1 to 5 m/s,0.0,0 to .1 m
29.55,73.5,2022-10-11,22.247192,20 to 25 C,2.1257672,.1 to 5 m/s,0.0,0 to .1 m
29.55,73.65,2022-10-11,22.372192,20 to 25 C,2.2507672,.1 to 5 m/s,0.0,0 to .1 m
29.55,73.8,2022-10-11,22.197205,20 to 25 C,2.3757672,.1 to 5 m/s,0.0,0 to .1 m
29.55,73.95,2022-10-11,21.697205,20 to 25 C,2.2507672,.1 to 5 m/s,0.0,0 to .1 m
29.55,74.1,2022-10-11,21.447205,20 to 25 C,2.0507672,.1 to 5 m/s,0.0,0 to .1 m
29.55,74.25,2022-10-11,21.347198,20 to 25 C,1.8757671,.1 to 5 m/s,0.0,0 to .1 m
29.55,74.4,2022-10-11,21.247192,20 to 25 C,1.6757672,.1 to 5 m/s,0.0,0 to .1 m
29.55,74.55,2022-10-11,20.947205,20 to 25 C,1.6007671,.1 to 5 m/s,0.0,0 to .1 m
29.55,74.7,2022-10-11,20.697205,20 to 25 C,1.6507672,.1 to 5 m/s,0.0,0 to .1 m
29.55,74.85,2022-10-11,20.647186,20 to 25 C,1.7757672,.1 to 5 m/s,0.0,0 to .1 m
29.55,75.0,2022-10-11,20.947205,20 to 25 C,2.025767,.1 to 5 m/s,0.0,0 to .1 m
29.55,75.15,2022-10-11,21.147186,20 to 25 C,2.1757672,.1 to 5 m/s,0.0,0 to .1 m
29.55,75.3,2022-10-11,21.247192,20 to 25 C,2.2507672,.1 to 5 m/s,0.0,0 to .1 m
29.55,75.45,2022-10-11,21.247192,20 to 25 C,2.3507671,.1 to 5 m/s,0.0,0 to .1 m
29.55,75.6,2022-10-11,21.147186,20 to 25 C,2.575767,.1 to 5 m/s,0.0,0 to .1 m
29.55,75.75,2022-10-11,21.247192,20 to 25 C,2.9257672,.1 to 5 m/s,0.0,0 to .1 m
29.55,75.9,2022-10-11,21.29721,20 to 25 C,3.150767,.1 to 5 m/s,0.0,0 to .1 m
29.7,60.0,2022-10-11,14.9721985,10 to 15 C,0.15076716,.1 to 5 m/s,0.0,0 to .1 m
29.7,60.15,2022-10-11,13.647186,10 to 15 C,1.8007672,.1 to 5 m/s,0.0,0 to .1 m
29.7,60.3,2022-10-11,11.4721985,10 to 15 C,1.7757672,.1 to 5 m/s,0.0,0 to .1 m
29.7,60.45,2022-10-11,9.622192,5 to 10 C,1.1507672,.1 to 5 m/s,0.0,0 to .1 m
29.7,60.6,2022-10-11,9.372192,5 to 10 C,0.45076716,.1 to 5 m/s,0.0,0 to .1 m
29.7,60.75,2022-10-11,9.622192,5 to 10 C,1.0007671,.1 to 5 m/s,0.0,0 to .1 m
29.7,60.9,2022-10-11,12.697205,10 to 15 C,2.3507671,.1 to 5 m/s,0.0,0 to .1 m
29.7,61.05,2022-10-11,16.947205,15 to 20 C,3.6257672,.1 to 5 m/s,0.0,0 to .1 m
29.7,61.2,2022-10-11,20.722198,20 to 25 C,3.6257672,.1 to 5 m/s,0.0,0 to .1 m
29.7,61.35,2022-10-11,19.122192,15 to 20 C,2.2507672,.1 to 5 m/s,0.0,0 to .1 m
29.7,61.5,2022-10-11,16.572205,15 to 20 C,1.2257671,.1 to 5 m/s,0.0,0 to .1 m
29.7,61.65,2022-10-11,14.697205,10 to 15 C,0.8007672,.1 to 5 m/s,0.0,0 to .1 m
29.7,61.8,2022-10-11,15.197205,15 to 20 C,1.3257672,.1 to 5 m/s,0.0,0 to .1 m
29.7,61.95,2022-10-11,15.3471985,15 to 20 C,1.2507671,.1 to 5 m/s,0.0,0 to .1 m
29.7,62.1,2022-10-11,15.072205,15 to 20 C,1.4257672,.1 to 5 m/s,0.0,0 to .1 m
29.7,62.25,2022-10-11,14.747192,10 to 15 C,1.7257671,.1 to 5 m/s,0.0,0 to .1 m
29.7,62.4,2022-10-11,14.747192,10 to 15 C,1.7257671,.1 to 5 m/s,0.0,0 to .1 m
29.7,62.55,2022-10-11,14.947205,10 to 15 C,1.9007672,.1 to 5 m/s,0.0,0 to .1 m
29.7,62.7,2022-10-11,14.322205,10 to 15 C,1.9257672,.1 to 5 m/s,0.0,0 to .1 m
29.7,62.85,2022-10-11,13.697205,10 to 15 C,1.8757671,.1 to 5 m/s,0.0,0 to .1 m
29.7,63.0,2022-10-11,13.822205,10 to 15 C,1.7007672,.1 to 5 m/s,0.0,0 to .1 m
29.7,63.15,2022-10-11,16.322205,15 to 20 C,1.8257672,.1 to 5 m/s,0.0,0 to .1 m
29.7,63.3,2022-10-11,15.872192,15 to 20 C,1.6007671,.1 to 5 m/s,0.0,0 to .1 m
29.7,63.45,2022-10-11,14.147186,10 to 15 C,1.8257672,.1 to 5 m/s,0.0,0 to .1 m
29.7,63.6,2022-10-11,12.997192,10 to 15 C,2.575767,.1 to 5 m/s,0.0,0 to .1 m
29.7,63.75,2022-10-11,12.147186,10 to 15 C,2.700767,.1 to 5 m/s,0.0,0 to .1 m
29.7,63.9,2022-10-11,12.072205,10 to 15 C,3.025767,.1 to 5 m/s,0.0,0 to .1 m
29.7,64.05,2022-10-11,12.7221985,10 to 15 C,3.400767,.1 to 5 m/s,0.0,0 to .1 m
29.7,64.2,2022-10-11,14.0971985,10 to 15 C,3.6257672,.1 to 5 m/s,0.0,0 to .1 m
29.7,64.35,2022-10-11,15.647186,15 to 20 C,3.5007672,.1 to 5 m/s,0.0,0 to .1 m
29.7,64.5,2022-10-11,16.722198,15 to 20 C,2.8507671,.1 to 5 m/s,0.0,0 to .1 m
29.7,64.65,2022-10-11,16.447205,15 to 20 C,2.0007672,.1 to 5 m/s,0.0,0 to .1 m
29.7,64.8,2022-10-11,13.872192,10 to 15 C,1.0007671,.1 to 5 m/s,0.0,0 to .1 m
29.7,64.95,2022-10-11,12.072205,10 to 15 C,1.1257671,.1 to 5 m/s,0.0,0 to .1 m
29.7,65.1,2022-10-11,11.872192,10 to 15 C,1.2257671,.1 to 5 m/s,0.0,0 to .1 m
29.7,65.25,2022-10-11,12.2221985,10 to 15 C,1.3257672,.1 to 5 m/s,0.0,0 to .1 m
29.7,65.4,2022-10-11,11.897186,10 to 15 C,1.4757671,.1 to 5 m/s,0.0,0 to .1 m
29.7,65.55,2022-10-11,10.897186,10 to 15 C,1.1257671,.1 to 5 m/s,0.0,0 to .1 m
29.7,65.7,2022-10-11,10.5971985,10 to 15 C,0.90076715,.1 to 5 m/s,0.0,0 to .1 m
29.7,65.85,2022-10-11,11.372192,10 to 15 C,1.2507671,.1 to 5 m/s,0.0,0 to .1 m
29.7,66.0,2022-10-11,13.5971985,10 to 15 C,2.825767,.1 to 5 m/s,0.0,0 to .1 m
29.7,66.15,2022-10-11,8.9721985,5 to 10 C,1.2257671,.1 to 5 m/s,0.0,0 to .1 m
29.7,66.3,2022-10-11,6.6972046,5 to 10 C,1.1007671,.1 to 5 m/s,0.0,0 to .1 m
29.7,66.45,2022-10-11,6.4472046,5 to 10 C,2.2257671,.1 to 5 m/s,0.0,0 to .1 m
29.7,66.6,2022-10-11,8.047211,5 to 10 C,2.900767,.1 to 5 m/s,0.0,0 to .1 m
29.7,66.75,2022-10-11,7.6471863,5 to 10 C,2.025767,.1 to 5 m/s,0.0,0 to .1 m
29.7,66.9,2022-10-11,8.047211,5 to 10 C,1.3507671,.1 to 5 m/s,0.0,0 to .1 m
29.7,67.05,2022-10-11,10.397186,10 to 15 C,1.4757671,.1 to 5 m/s,0.0,0 to .1 m
29.7,67.2,2022-10-11,15.997192,15 to 20 C,2.1257672,.1 to 5 m/s,0.0,0 to .1 m
29.7,67.35,2022-10-11,18.097198,15 to 20 C,2.1257672,.1 to 5 m/s,0.0,0 to .1 m
29.7,67.5,2022-10-11,17.54721,15 to 20 C,1.7757672,.1 to 5 m/s,0.0,0 to .1 m
29.7,67.65,2022-10-11,16.322205,15 to 20 C,1.5507672,.1 to 5 m/s,0.0,0 to .1 m
29.7,67.8,2022-10-11,16.572205,15 to 20 C,1.3757671,.1 to 5 m/s,0.0,0 to .1 m
29.7,67.95,2022-10-11,19.222198,15 to 20 C,1.2257671,.1 to 5 m/s,0.0,0 to .1 m
29.7,68.1,2022-10-11,21.872192,20 to 25 C,1.0257672,.1 to 5 m/s,0.0,0 to .1 m
29.7,68.25,2022-10-11,23.322205,20 to 25 C,1.3757671,.1 to 5 m/s,0.0,0 to .1 m
29.7,68.4,2022-10-11,22.322205,20 to 25 C,2.025767,.1 to 5 m/s,0.0,0 to .1 m
29.7,68.55,2022-10-11,18.072205,15 to 20 C,1.5507672,.1 to 5 m/s,0.0,0 to .1 m
29.7,68.7,2022-10-11,15.547211,15 to 20 C,1.1257671,.1 to 5 m/s,0.0,0 to .1 m
29.7,68.85,2022-10-11,14.8471985,10 to 15 C,1.0007671,.1 to 5 m/s,0.0,0 to .1 m
29.7,69.0,2022-10-11,16.04721,15 to 20 C,1.0007671,.1 to 5 m/s,0.0,0 to .1 m
29.7,69.15,2022-10-11,16.322205,15 to 20 C,1.1257671,.1 to 5 m/s,0.0,0 to .1 m
29.7,69.3,2022-10-11,16.04721,15 to 20 C,1.0257672,.1 to 5 m/s,0.0,0 to .1 m
29.7,69.45,2022-10-11,15.4721985,15 to 20 C,0.8007672,.1 to 5 m/s,0.0,0 to .1 m
29.7,69.6,2022-10-11,14.897186,10 to 15 C,0.8007672,.1 to 5 m/s,0.0,0 to .1 m
29.7,69.75,2022-10-11,16.247192,15 to 20 C,0.5507672,.1 to 5 m/s,0.0,0 to .1 m
29.7,69.9,2022-10-11,19.597198,15 to 20 C,1.0007671,.1 to 5 m/s,0.0,0 to .1 m
29.7,70.05,2022-10-11,23.29721,20 to 25 C,1.2007672,.1 to 5 m/s,0.0,0 to .1 m
29.7,70.2,2022-10-11,25.622192,25 to 30 C,0.32576716,.1 to 5 m/s,0.0,0 to .1 m
29.7,70.35,2022-10-11,24.247192,20 to 25 C,0.20076716,.1 to 5 m/s,0.0,0 to .1 m
29.7,70.5,2022-10-11,23.722198,20 to 25 C,0.6757672,.1 to 5 m/s,0.0,0 to .1 m
29.7,70.65,2022-10-11,23.647186,20 to 25 C,1.3257672,.1 to 5 m/s,0.0,0 to .1 m
29.7,70.8,2022-10-11,23.822205,20 to 25 C,1.7757672,.1 to 5 m/s,0.0,0 to .1 m
29.7,70.95,2022-10-11,24.072205,20 to 25 C,2.575767,.1 to 5 m/s,0.0,0 to .1 m
29.7,71.1,2022-10-11,24.322205,20 to 25 C,3.025767,.1 to 5 m/s,0.0,0 to .1 m
29.7,71.25,2022-10-11,24.447205,20 to 25 C,3.150767,.1 to 5 m/s,0.0,0 to .1 m
29.7,71.4,2022-10-11,24.397186,20 to 25 C,3.025767,.1 to 5 m/s,0.0,0 to .1 m
29.7,71.55,2022-10-11,24.222198,20 to 25 C,2.950767,.1 to 5 m/s,0.0,0 to .1 m
29.7,71.7,2022-10-11,23.897186,20 to 25 C,2.900767,.1 to 5 m/s,0.0,0 to .1 m
29.7,71.85,2022-10-11,23.54721,20 to 25 C,2.8507671,.1 to 5 m/s,0.0,0 to .1 m
29.7,72.0,2022-10-11,23.222198,20 to 25 C,2.900767,.1 to 5 m/s,0.0,0 to .1 m
29.7,72.15,2022-10-11,22.872192,20 to 25 C,2.950767,.1 to 5 m/s,0.0,0 to .1 m
29.7,72.3,2022-10-11,22.572205,20 to 25 C,2.8507671,.1 to 5 m/s,0.0,0 to .1 m
29.7,72.45,2022-10-11,22.29721,20 to 25 C,2.7257671,.1 to 5 m/s,0.0,0 to .1 m
29.7,72.6,2022-10-11,22.122192,20 to 25 C,2.700767,.1 to 5 m/s,0.0,0 to .1 m
29.7,72.75,2022-10-11,22.222198,20 to 25 C,2.700767,.1 to 5 m/s,0.0,0 to .1 m
29.7,72.9,2022-10-11,22.222198,20 to 25 C,2.575767,.1 to 5 m/s,0.0,0 to .1 m
29.7,73.05,2022-10-11,22.147186,20 to 25 C,2.3507671,.1 to 5 m/s,0.0,0 to .1 m
29.7,73.2,2022-10-11,22.122192,20 to 25 C,2.0507672,.1 to 5 m/s,0.0,0 to .1 m
29.7,73.35,2022-10-11,22.147186,20 to 25 C,2.0007672,.1 to 5 m/s,0.0,0 to .1 m
29.7,73.5,2022-10-11,22.29721,20 to 25 C,2.0007672,.1 to 5 m/s,0.0,0 to .1 m
29.7,73.65,2022-10-11,22.347198,20 to 25 C,2.1007671,.1 to 5 m/s,0.0,0 to .1 m
29.7,73.8,2022-10-11,22.197205,20 to 25 C,2.150767,.1 to 5 m/s,0.0,0 to .1 m
29.7,73.95,2022-10-11,21.747192,20 to 25 C,2.275767,.1 to 5 m/s,0.0,0 to .1 m
29.7,74.1,2022-10-11,21.572205,20 to 25 C,2.3757672,.1 to 5 m/s,0.0,0 to .1 m
29.7,74.25,2022-10-11,21.54721,20 to 25 C,2.275767,.1 to 5 m/s,0.0,0 to .1 m
29.7,74.4,2022-10-11,21.54721,20 to 25 C,1.7007672,.1 to 5 m/s,0.0,0 to .1 m
29.7,74.55,2022-10-11,21.247192,20 to 25 C,1.1507672,.1 to 5 m/s,0.0,0 to .1 m
29.7,74.7,2022-10-11,21.122192,20 to 25 C,1.2757672,.1 to 5 m/s,0.0,0 to .1 m
29.7,74.85,2022-10-11,21.147186,20 to 25 C,1.6007671,.1 to 5 m/s,0.0,0 to .1 m
29.7,75.0,2022-10-11,21.29721,20 to 25 C,1.8257672,.1 to 5 m/s,0.0,0 to .1 m
29.7,75.15,2022-10-11,21.622192,20 to 25 C,2.0507672,.1 to 5 m/s,0.0,0 to .1 m
29.7,75.3,2022-10-11,21.597198,20 to 25 C,2.1757672,.1 to 5 m/s,0.0,0 to .1 m
29.7,75.45,2022-10-11,21.347198,20 to 25 C,2.450767,.1 to 5 m/s,0.0,0 to .1 m
29.7,75.6,2022-10-11,21.097198,20 to 25 C,3.025767,.1 to 5 m/s,0.0,0 to .1 m
29.7,75.75,2022-10-11,21.097198,20 to 25 C,3.825767,.1 to 5 m/s,0.0,0 to .1 m
29.7,75.9,2022-10-11,21.097198,20 to 25 C,4.1507673,.1 to 5 m/s,0.0,0 to .1 m
29.85,60.0,2022-10-11,14.047211,10 to 15 C,1.2257671,.1 to 5 m/s,0.0,0 to .1 m
29.85,60.15,2022-10-11,11.497192,10 to 15 C,1.0257672,.1 to 5 m/s,0.0,0 to .1 m
29.85,60.3,2022-10-11,9.047211,5 to 10 C,1.1257671,.1 to 5 m/s,0.0,0 to .1 m
29.85,60.45,2022-10-11,7.4971924,5 to 10 C,0.8757672,.1 to 5 m/s,0.0,0 to .1 m
29.85,60.6,2022-10-11,7.8971863,5 to 10 C,0.45076716,.1 to 5 m/s,0.0,0 to .1 m
29.85,60.75,2022-10-11,12.797211,10 to 15 C,1.8007672,.1 to 5 m/s,0.0,0 to .1 m
29.85,60.9,2022-10-11,17.697205,15 to 20 C,3.2507672,.1 to 5 m/s,0.0,0 to .1 m
29.85,61.05,2022-10-11,20.347198,20 to 25 C,3.525767,.1 to 5 m/s,0.0,0 to .1 m
29.85,61.2,2022-10-11,18.397186,15 to 20 C,2.325767,.1 to 5 m/s,0.0,0 to .1 m
29.85,61.35,2022-10-11,16.097198,15 to 20 C,1.4257672,.1 to 5 m/s,0.0,0 to .1 m
29.85,61.5,2022-10-11,14.747192,10 to 15 C,0.9257672,.1 to 5 m/s,0.0,0 to .1 m
