,latitude,longitude,valid_time_0,t2m_0,si10_0,sde_0,valid_time_3,prate_3,t2m_3,si10_3,sde_3,valid_time_6,prate_6,t2m_6,si10_6,sde_6,valid_time_9,prate_9,t2m_9,si10_9,sde_9,valid_time_12,prate_12,t2m_12,si10_12,sde_12,valid_time_15,prate_15,t2m_15,si10_15,sde_15,valid_time_18,prate_18,t2m_18,si10_18,sde_18,valid_time_21,prate_21,t2m_21,si10_21,sde_21,valid_time_24,prate_24,t2m_24,si10_24,sde_24,valid_time_36,prate_36,t2m_36,si10_36,sde_36,valid_time_48,prate_48,t2m_48,si10_48,sde_48,valid_time_60,prate_60,t2m_60,si10_60,sde_60,valid_time_72,prate_72,t2m_72,si10_72,sde_72,valid_time_120,prate_120,t2m_120,si10_120,sde_120,valid_time_168,prate_168,t2m_168,si10_168,sde_168,valid_time_240,prate_240,t2m_240,si10_240,sde_240
0,29.85,66.9,2023-01-08,9.128754,2.5512998,0.0,2023-01-08 03:00:00,0.0,7.777405,1.7501904,0.0,2023-01-08 06:00:00,1e-05,12.287384,3.7515702,0.0,2023-01-08 09:00:00,0.00013,14.170471,3.7510676,0.0,2023-01-08 12:00:00,0.0,12.702881,4.001537,0.0,2023-01-08 15:00:00,0.0,6.9361267,2.0518801,0.0,2023-01-08 18:00:00,0.0,4.861267,1.2011849,0.0,2023-01-08 21:00:00,0.0,4.034088,0.601178,0.0,2023-01-09,4e-05,3.79245,0.30155012,0.0,2023-01-09 12:00:00,0.0,13.186981,2.053547,0.0,2023-01-10,0.0,-1.775177,0.9023044,0.0,2023-01-10 12:00:00,0.0,13.947601,2.6515625,0.0,2023-01-11,8e-05,4.1325073,1.5028839,0.0,2023-01-13,0.0,-13.684448,2.2258441,0.0,2023-01-15,0.0,-17.473633,0.15325671,0.0,2023-01-17 12:00:00,0.0,9.285858,2.6522002,0.0
0,29.85,66.6,2023-01-08,9.428772,3.1012998,0.0,2023-01-08 03:00:00,0.0,8.227386,2.1501904,0.0,2023-01-08 06:00:00,0.0,13.63739,5.5515704,0.0,2023-01-08 09:00:00,0.0,15.770477,6.4510674,0.0,2023-01-08 12:00:00,0.0,13.727875,5.501537,0.0,2023-01-08 15:00:00,0.0,9.061127,3.10188,0.0,2023-01-08 18:00:00,0.0,7.236267,2.6511848,0.0,2023-01-08 21:00:00,0.0,5.509094,1.651178,0.0,2023-01-09,2e-05,5.66745,1.8015501,0.0,2023-01-09 12:00:00,0.0,14.461975,2.903547,0.0,2023-01-10,0.0,-0.5751953,2.2023044,0.0,2023-01-10 12:00:00,0.0,15.297577,3.9015625,0.0,2023-01-11,0.0003,5.332489,1.6028839,0.0,2023-01-13,0.0,-15.159454,1.2508441,0.0,2023-01-15,0.0,-18.17363,1.9532567,0.0,2023-01-17 12:00:00,0.0,10.285858,2.5522,0.0
0,29.85,67.35,2023-01-08,8.903778,1.2012998,0.0,2023-01-08 03:00:00,0.0,8.027405,1.4001904,0.0,2023-01-08 06:00:00,1e-05,11.987396,0.9515703,0.0,2023-01-08 09:00:00,0.0,14.420471,1.5510676,0.0,2023-01-08 12:00:00,0.0,12.952881,1.0515368,0.0,2023-01-08 15:00:00,0.0,7.736145,1.8518801,0.0,2023-01-08 18:00:00,0.0,7.361267,1.6011848,0.0,2023-01-08 21:00:00,0.0,7.259094,1.651178,0.0,2023-01-09,0.0,7.367462,1.7515501,0.0,2023-01-09 12:00:00,0.0,13.211975,0.6535469,0.0,2023-01-10,0.0,6.524811,1.9523044,0.0,2023-01-10 12:00:00,0.0,12.947601,0.9515624,0.0,2023-01-11,0.0,8.582489,1.3528839,0.0,2023-01-13,0.0,-0.38442993,4.425844,0.0,2023-01-15,0.0,-1.4736328,3.0532568,0.0,2023-01-17 12:00:00,0.0,9.710846,0.55220014,0.0
0,29.85,67.2,2023-01-08,5.6287537,0.5512998,0.0,2023-01-08 03:00:00,1e-05,4.877411,1.0501903,0.0,2023-01-08 06:00:00,7e-05,8.88739,1.4015703,0.0,2023-01-08 09:00:00,0.0,12.195465,1.7510676,0.0,2023-01-08 12:00:00,0.0,11.202881,1.4015368,0.0,2023-01-08 15:00:00,0.0,4.536133,1.5018802,0.0,2023-01-08 18:00:00,0.0,4.061249,1.5511849,0.0,2023-01-08 21:00:00,0.0,4.9841003,1.451178,0.0,2023-01-09,0.0,4.4424744,1.6015501,0.0,2023-01-09 12:00:00,0.0,10.661957,1.3035469,0.0,2023-01-10,0.0,1.8748169,1.8523045,0.0,2023-01-10 12:00:00,0.0,9.597595,0.9015624,0.0,2023-01-11,1e-05,6.032501,1.8028839,0.0,2023-01-13,0.0,-6.1844482,5.7008443,0.0,2023-01-15,0.0,-7.598633,3.4032567,0.0,2023-01-17 12:00:00,0.0,10.085846,0.7022001,0.0
0,29.85,67.05,2023-01-08,7.97876,1.5512998,0.0,2023-01-08 03:00:00,0.0,6.8523865,1.0501903,0.0,2023-01-08 06:00:00,5e-05,11.087372,1.8015703,0.0,2023-01-08 09:00:00,0.00019,13.020477,1.5010676,0.0,2023-01-08 12:00:00,0.0,12.077881,1.9015368,0.0,2023-01-08 15:00:00,0.0,6.136139,1.6518801,0.0,2023-01-08 18:00:00,0.0,4.011261,1.1011848,0.0,2023-01-08 21:00:00,0.0,3.834076,0.50117797,0.0,2023-01-09,2e-05,3.29245,0.75155014,0.0,2023-01-09 12:00:00,0.0,12.211975,0.40354693,0.0,2023-01-10,0.0,-1.1251831,0.4023044,0.0,2023-01-10 12:00:00,0.0,12.547577,0.8515624,0.0,2023-01-11,4e-05,4.432495,1.7528839,0.0,2023-01-13,0.0,-10.88443,3.700844,0.0,2023-01-15,0.0,-14.848633,1.6532568,0.0,2023-01-17 12:00:00,0.0,9.160858,2.1022,0.0
0,29.85,67.5,2023-01-08,10.628754,1.6012999,0.0,2023-01-08 03:00:00,0.0,9.627411,1.6001904,0.0,2023-01-08 06:00:00,0.0,14.237396,0.9515703,0.0,2023-01-08 09:00:00,0.0,16.820465,1.7510676,0.0,2023-01-08 12:00:00,0.0,15.102875,1.2015368,0.0,2023-01-08 15:00:00,0.0,9.136139,2.15188,0.0,2023-01-08 18:00:00,0.0,8.411255,2.001185,0.0,2023-01-08 21:00:00,0.0,8.209076,2.101178,0.0,2023-01-09,0.0,8.54245,2.0515501,0.0,2023-01-09 12:00:00,0.0,15.636963,0.75354695,0.0,2023-01-10,0.0,7.974823,2.2023044,0.0,2023-01-10 12:00:00,0.0,15.547577,1.2015624,0.0,2023-01-11,0.0,9.332489,1.5028839,0.0,2023-01-13,0.0,2.1655579,2.9258442,0.0,2023-01-15,0.0,-1.2736206,2.4532566,0.0,2023-01-17 12:00:00,0.0,11.035858,0.9522001,0.0
0,29.85,66.75,2023-01-08,9.47876,2.9012997,0.0,2023-01-08 03:00:00,0.0,8.127411,1.9001904,0.0,2023-01-08 06:00:00,0.0,12.937378,5.45157,0.0,2023-01-08 09:00:00,0.0,15.220459,5.8010674,0.0,2023-01-08 12:00:00,0.0,13.227875,5.301537,0.0,2023-01-08 15:00:00,0.0,7.6861267,2.4518802,0.0,2023-01-08 18:00:00,0.0,6.061249,1.8511848,0.0,2023-01-08 21:00:00,0.0,4.884094,1.3511779,0.0,2023-01-09,3e-05,4.91745,1.2015501,0.0,2023-01-09 12:00:00,0.0,13.861969,3.453547,0.0,2023-01-10,0.0,-1.2251892,1.8523045,0.0,2023-01-10 12:00:00,0.0,14.647583,4.7515626,0.0,2023-01-11,0.00017,4.582489,1.1528839,0.0,2023-01-13,0.0,-14.984436,1.3508441,0.0,2023-01-15,0.0,-17.823624,1.5032567,0.0,2023-01-17 12:00:00,0.0,9.810852,2.6522002,0.0
0,29.85,67.65,2023-01-08,10.803772,1.8512999,0.0,2023-01-08 03:00:00,0.0,10.002411,1.9501904,0.0,2023-01-08 06:00:00,0.0,15.63739,1.1015702,0.0,2023-01-08 09:00:00,0.0,18.670471,1.9510676,0.0,2023-01-08 12:00:00,0.0,16.977875,1.5515368,0.0,2023-01-08 15:00:00,0.0,9.611145,2.35188,0.0,2023-01-08 18:00:00,0.0,7.911255,2.1011848,0.0,2023-01-08 21:00:00,0.0,7.584076,2.251178,0.0,2023-01-09,0.0,8.117462,2.2015502,0.0,2023-01-09 12:00:00,0.0,17.461975,1.103547,0.0,2023-01-10,0.0,7.149811,2.3023045,0.0,2023-01-10 12:00:00,0.0,17.347595,1.5015624,0.0,2023-01-11,0.0,8.657501,1.702884,0.0,2023-01-13,0.0,1.8405457,1.8758441,0.0,2023-01-15,0.0,-3.8486328,1.8532567,0.0,2023-01-17 12:00:00,0.0,12.785858,1.0522001,0.0
0,30.0,67.35,2023-01-08,7.528778,0.70129985,0.0,2023-01-08 03:00:00,1e-05,6.377411,0.6001904,0.0,2023-01-08 06:00:00,1e-05,9.587372,0.9515703,0.0,2023-01-08 09:00:00,0.0,11.770477,1.2010676,0.0,2023-01-08 12:00:00,0.0,11.227875,1.0515368,0.0,2023-01-08 15:00:00,0.0,5.886139,1.3018801,0.0,2023-01-08 18:00:00,0.0,5.886261,1.2011849,0.0,2023-01-08 21:00:00,0.0,6.709076,1.051178,0.0,2023-01-09,0.0,5.742462,1.3515501,0.0,2023-01-09 12:00:00,0.0,11.161957,1.103547,0.0,2023-01-10,0.0,5.3247986,1.6523044,0.0,2023-01-10 12:00:00,0.0,10.897583,1.1515623,0.0,2023-01-11,0.0,6.332489,0.9528839,0.0,2023-01-13,0.0,-2.2844543,3.8008442,0.0,2023-01-15,0.0,-1.9486389,2.4032567,0.0,2023-01-17 12:00:00,0.0,8.535858,0.35220012,0.0
0,30.0,66.75,2023-01-08,9.303772,2.4012997,0.0,2023-01-08 03:00:00,0.0,7.377411,1.6501904,0.0,2023-01-08 06:00:00,0.0,11.587372,4.4015703,0.0,2023-01-08 09:00:00,0.0,14.295471,4.6510677,0.0,2023-01-08 12:00:00,0.0,12.627899,4.151537,0.0,2023-01-08 15:00:00,0.0,8.686127,2.4518802,0.0,2023-01-08 18:00:00,0.0,7.761261,1.5011848,0.0,2023-01-08 21:00:00,0.0,6.8591003,0.801178,0.0,2023-01-09,0.00013,5.617462,0.85155016,0.0,2023-01-09 12:00:00,0.0,13.161957,2.253547,0.0,2023-01-10,0.0,-0.10018921,1.4023044,0.0,2023-01-10 12:00:00,0.0,13.947601,3.5515623,0.0,2023-01-11,0.00016,4.407501,1.0028839,0.0,2023-01-13,0.0,-14.559448,0.6758441,0.002499,2023-01-15,0.0,-16.173615,1.0532568,0.000625,2023-01-17 12:00:00,0.0,9.11084,2.0522,0.0
0,30.0,67.2,2023-01-08,5.22876,0.30129984,0.0,2023-01-08 03:00:00,5e-05,4.1773987,0.40019038,0.0,2023-01-08 06:00:00,4e-05,7.037384,1.0515703,0.0,2023-01-08 09:00:00,0.0,10.095459,1.2010676,0.0,2023-01-08 12:00:00,0.0,10.602875,1.4015368,0.0,2023-01-08 15:00:00,0.0,4.661133,1.3018801,0.0,2023-01-08 18:00:00,0.0,4.236267,1.2011849,0.0,2023-01-08 21:00:00,0.0,5.959076,1.051178,0.0,2023-01-09,1e-05,3.267456,1.1015501,0.0,2023-01-09 12:00:00,0.0,10.286957,1.353547,0.0,2023-01-10,0.0,0.9998169,1.3023044,0.0,2023-01-10 12:00:00,0.0,8.847595,1.3015624,0.0,2023-01-11,1e-05,3.9825134,1.6028839,0.0,2023-01-13,0.0,-8.13443,5.0758443,0.0,2023-01-15,0.0,-7.9236145,2.7532568,0.0,2023-01-17 12:00:00,0.0,8.960846,1.7522001,0.0
0,30.0,66.45,2023-01-08,7.2537537,2.8012998,0.0,2023-01-08 03:00:00,1e-05,7.3523865,2.7001903,0.0,2023-01-08 06:00:00,0.0,12.987396,6.8015704,0.0,2023-01-08 09:00:00,0.0,15.020477,7.1010675,0.0,2023-01-08 12:00:00,0.0,13.752899,6.251537,0.0,2023-01-08 15:00:00,0.0,11.061127,4.35188,0.0,2023-01-08 18:00:00,0.0,9.011261,2.251185,0.0,2023-01-08 21:00:00,0.0,6.209076,1.3511779,0.0,2023-01-09,1e-05,6.16745,2.40155,0.0,2023-01-09 12:00:00,0.0,14.211975,3.303547,0.0,2023-01-10,0.0,-1.2501831,1.6023045,0.0,2023-01-10 12:00:00,0.0,14.947601,4.901562,0.0,2023-01-11,0.00017,5.407501,1.8528839,0.0,2023-01-13,0.0,-16.159454,1.325844,0.002499,2023-01-15,0.0,-18.573624,1.2032567,0.002499,2023-01-17 12:00:00,0.0,9.11084,3.0022001,0.0
0,30.0,67.65,2023-01-08,9.47876,1.7512999,0.0,2023-01-08 03:00:00,0.0,8.477386,1.8501904,0.0,2023-01-08 06:00:00,0.0,14.88739,1.2015703,0.0,2023-01-08 09:00:00,0.0,17.520477,1.7510676,0.0,2023-01-08 12:00:00,0.0,16.027893,1.3015368,0.0,2023-01-08 15:00:00,0.0,9.011139,2.15188,0.0,2023-01-08 18:00:00,0.0,7.761261,2.2011847,0.0,2023-01-08 21:00:00,0.0,7.459076,2.201178,0.0,2023-01-09,0.0,7.242462,2.2515502,0.0,2023-01-09 12:00:00,0.0,16.461975,0.9035469,0.0,2023-01-10,0.0,7.149811,2.2023044,0.0,2023-01-10 12:00:00,0.0,16.447601,1.5015624,0.0,2023-01-11,0.0,8.732513,1.5028839,0.0,2023-01-13,0.0,1.9655457,2.025844,0.0,2023-01-15,0.0,-3.6236267,1.9532567,0.0,2023-01-17 12:00:00,0.0,11.36084,0.7022001,0.0
0,30.0,67.05,2023-01-08,7.0037537,1.8512999,0.0,2023-01-08 03:00:00,2e-05,6.2023926,1.6001904,0.0,2023-01-08 06:00:00,2e-05,9.88739,2.4015703,0.0,2023-01-08 09:00:00,3e-05,12.195465,2.3510675,0.0,2023-01-08 12:00:00,0.0,11.602875,2.8015368,0.0,2023-01-08 15:00:00,0.0,5.761139,1.5018802,0.0,2023-01-08 18:00:00,0.0,4.011261,0.65118486,0.0,2023-01-08 21:00:00,0.0,5.1091003,0.50117797,0.0,2023-01-09,5e-05,2.767456,0.30155012,0.0,2023-01-09 12:00:00,0.0,11.886963,0.9035469,0.0,2023-01-10,0.0,-1.5001831,0.6523044,0.0,2023-01-10 12:00:00,0.0,12.397583,1.2015624,0.0,2023-01-11,3e-05,3.682495,1.5528839,0.0,2023-01-13,0.0,-12.159454,3.125844,0.001874,2023-01-15,0.0,-15.373627,1.1532568,0.0,2023-01-17 12:00:00,0.0,8.410858,1.8522002,0.0
0,30.0,66.9,2023-01-08,8.578766,2.4012997,0.0,2023-01-08 03:00:00,0.0,7.0773926,1.8001903,0.0,2023-01-08 06:00:00,0.0,10.88739,3.4015703,0.0,2023-01-08 09:00:00,1e-05,13.345459,3.4510677,0.0,2023-01-08 12:00:00,0.0,12.077881,3.5015368,0.0,2023-01-08 15:00:00,0.0,7.136139,1.8518801,0.0,2023-01-08 18:00:00,0.0,5.736267,0.90118486,0.0,2023-01-08 21:00:00,0.0,5.8591003,0.30117798,0.0,2023-01-09,0.00012,4.017456,0.25155014,0.0,2023-01-09 12:00:00,0.0,12.561981,1.6535469,0.0,2023-01-10,0.0,-1.1752014,0.9023044,0.0,2023-01-10 12:00:00,0.0,13.547577,2.2015624,0.0,2023-01-11,7e-05,3.832489,1.202884,0.0,2023-01-13,0.0,-13.934448,1.700844,0.002499,2023-01-15,0.0,-16.698639,0.4032567,0.0,2023-01-17 12:00:00,0.0,8.535858,1.8522002,0.0
0,30.0,67.5,2023-01-08,8.878754,1.5012999,0.0,2023-01-08 03:00:00,0.0,7.752411,1.4001904,0.0,2023-01-08 06:00:00,0.0,12.587372,1.0515703,0.0,2023-01-08 09:00:00,0.0,14.795471,1.5010676,0.0,2023-01-08 12:00:00,0.0,13.627899,1.2015368,0.0,2023-01-08 15:00:00,0.0,7.611145,1.8518801,0.0,2023-01-08 18:00:00,0.0,7.136261,1.8011849,0.0,2023-01-08 21:00:00,0.0,7.2341003,1.701178,0.0,2023-01-09,0.0,6.892456,1.9515501,0.0,2023-01-09 12:00:00,0.0,13.886963,0.9035469,0.0,2023-01-10,0.0,6.999817,2.1023045,0.0,2023-01-10 12:00:00,0.0,13.897583,1.2515624,0.0,2023-01-11,0.0,8.132507,1.1528839,0.0,2023-01-13,0.0,1.4655457,2.5508442,0.0,2023-01-15,0.0,-1.8236389,2.1032567,0.0,2023-01-17 12:00:00,0.0,9.760834,0.80220014,0.0
0,30.0,66.6,2023-01-08,8.428772,2.4012997,0.0,2023-01-08 03:00:00,0.0,7.6773987,2.1501904,0.0,2023-01-08 06:00:00,0.0,13.337372,5.6515703,0.0,2023-01-08 09:00:00,0.0,15.620453,6.5010676,0.0,2023-01-08 12:00:00,0.0,13.927887,5.6015368,0.0,2023-01-08 15:00:00,0.0,10.411133,3.5518801,0.0,2023-01-08 18:00:00,0.0,8.536255,2.051185,0.0,2023-01-08 21:00:00,0.0,6.8591003,1.3511779,0.0,2023-01-09,5e-05,6.1924744,2.0515501,0.0,2023-01-09 12:00:00,0.0,14.461975,2.703547,0.0,2023-01-10,0.0,-0.22518921,1.8523045,0.0,2023-01-10 12:00:00,0.0,15.297577,3.9515624,0.0,2023-01-11,0.00025,5.3825073,1.702884,0.0,2023-01-13,0.0,-15.059448,0.3008441,0.002499,2023-01-15,0.0,-17.998627,1.7532567,0.002499,2023-01-17 12:00:00,0.0,9.86084,2.6522002,0.0
0,30.15,66.9,2023-01-08,8.653778,2.1512997,0.0,2023-01-08 03:00:00,0.0,7.2273865,2.3001904,0.0,2023-01-08 06:00:00,0.0,11.13739,3.9015703,0.0,2023-01-08 09:00:00,0.0,13.595459,3.7010677,0.0,2023-01-08 12:00:00,0.0,12.102875,3.4015367,0.0,2023-01-08 15:00:00,0.0,8.186127,2.2018802,0.0,2023-01-08 18:00:00,0.0,7.036255,1.1511849,0.0,2023-01-08 21:00:00,0.0,6.934082,0.70117795,0.0,2023-01-09,0.00012,4.41745,0.9515501,0.0,2023-01-09 12:00:00,0.0,12.436981,1.8035469,0.0,2023-01-10,0.0,0.124816895,1.6023045,0.0,2023-01-10 12:00:00,0.0,13.697601,2.6015625,0.0,2023-01-11,0.0001,3.8825073,1.1528839,0.0,2023-01-13,0.0,-14.559448,0.6758441,0.005,2023-01-15,0.0,-16.448639,0.9532567,0.001355,2023-01-17 12:00:00,0.0,8.285858,1.6022002,0.0
0,30.15,66.45,2023-01-08,7.828766,1.6512998,0.0,2023-01-08 03:00:00,1e-05,7.7023926,2.8501904,0.0,2023-01-08 06:00:00,0.0,12.337372,5.3015704,0.0,2023-01-08 09:00:00,0.0,14.420471,6.1510677,0.0,2023-01-08 12:00:00,0.0,13.927887,5.551537,0.0,2023-01-08 15:00:00,0.0,11.686127,3.65188,0.0,2023-01-08 18:00:00,0.0,9.236267,1.0511849,0.0,2023-01-08 21:00:00,0.0,5.8591003,1.301178,0.0,2023-01-09,0.0,5.29245,1.9015502,0.0,2023-01-09 12:00:00,0.0,13.886963,2.503547,0.0,2023-01-10,0.0,-1.7501831,1.7523044,0.0,2023-01-10 12:00:00,0.0,14.997589,4.0515623,0.0,2023-01-11,0.00013,5.4825134,1.202884,0.0,2023-01-13,0.0,-15.984436,1.450844,0.005,2023-01-15,0.0,-19.073624,1.4032568,0.005,2023-01-17 12:00:00,0.0,8.685852,2.5522,0.0
0,30.15,66.6,2023-01-08,8.528778,1.9512998,0.0,2023-01-08 03:00:00,0.0,7.3273926,3.0001905,0.0,2023-01-08 06:00:00,0.0,12.037384,5.6515703,0.0,2023-01-08 09:00:00,0.0,14.570465,6.5510674,0.0,2023-01-08 12:00:00,0.0,13.477875,5.901537,0.0,2023-01-08 15:00:00,0.0,11.136139,4.4018803,0.0,2023-01-08 18:00:00,0.0,9.561249,1.8511848,0.0,2023-01-08 21:00:00,0.0,6.684082,1.051178,0.0,2023-01-09,4e-05,5.617462,2.0515501,0.0,2023-01-09 12:00:00,0.0,13.411957,2.653547,0.0,2023-01-10,0.0,-0.4751892,1.8523045,0.0,2023-01-10 12:00:00,0.0,14.497589,4.1015625,0.0,2023-01-11,0.00019,4.807495,1.0028839,0.0,2023-01-13,0.0,-15.059448,1.0508441,0.005,2023-01-15,0.0,-17.27362,1.5032567,0.005,2023-01-17 12:00:00,0.0,8.835846,2.5522,0.0
0,30.15,67.2,2023-01-08,5.5037537,1.1512998,0.0,2023-01-08 03:00:00,0.00023,3.7023926,1.2501904,0.0,2023-01-08 06:00:00,9e-05,5.7373962,1.7515702,0.0,2023-01-08 09:00:00,6e-05,7.5204773,1.8510675,0.0,2023-01-08 12:00:00,0.0,8.102875,1.8515368,0.0,2023-01-08 15:00:00,0.0,4.9361267,1.6018801,0.0,2023-01-08 18:00:00,0.0,3.911255,1.1511849,0.0,2023-01-08 21:00:00,0.0,4.509094,0.551178,0.0,2023-01-09,4e-05,1.9924622,0.35155013,0.0,2023-01-09 12:00:00,0.0,8.861969,0.75354695,0.0,2023-01-10,0.0,-0.9252014,0.5523044,0.0,2023-01-10 12:00:00,0.0,8.897583,1.2515624,0.0,2023-01-11,2e-05,1.5574951,1.4028839,0.008135,2023-01-13,0.0,-10.934448,3.950844,0.010847,2023-01-15,0.0,-8.473633,2.0032568,0.002711,2023-01-17 12:00:00,0.0,5.7608337,2.1022,0.0
0,30.15,67.5,2023-01-08,6.97876,1.2012998,0.0,2023-01-08 03:00:00,0.0,5.5773926,1.1501904,0.0,2023-01-08 06:00:00,0.0,10.337372,1.2515702,0.0,2023-01-08 09:00:00,0.0,12.220459,1.4010676,0.0,2023-01-08 12:00:00,0.0,11.352875,1.2015368,0.0,2023-01-08 15:00:00,0.0,5.761139,1.4518801,0.0,2023-01-08 18:00:00,0.0,5.161255,1.7511848,0.0,2023-01-08 21:00:00,0.0,6.209076,1.451178,0.0,2023-01-09,0.0,5.117462,1.7515501,0.0,2023-01-09 12:00:00,0.0,11.411957,0.95354694,0.0,2023-01-10,0.0,4.999817,2.1023045,0.0,2023-01-10 12:00:00,0.0,11.497589,1.2015624,0.0,2023-01-11,1e-05,6.032501,1.202884,0.0,2023-01-13,0.0,-0.78445435,4.425844,0.0,2023-01-15,0.0,-2.198639,2.3032568,0.0,2023-01-17 12:00:00,0.0,8.585846,0.55220014,0.0
0,30.15,67.05,2023-01-08,6.97876,2.1512997,0.0,2023-01-08 03:00:00,7e-05,6.027405,2.0501904,0.0,2023-01-08 06:00:00,2e-05,9.737396,3.2515702,0.0,2023-01-08 09:00:00,0.0,11.845459,2.9510677,0.0,2023-01-08 12:00:00,0.0,10.827881,2.8515368,0.0,2023-01-08 15:00:00,0.0,6.0611267,1.5518801,0.0,2023-01-08 18:00:00,0.0,4.886261,0.7511849,0.0,2023-01-08 21:00:00,0.0,5.684082,0.70117795,0.0,2023-01-09,7e-05,2.8674622,0.7015501,0.0,2023-01-09 12:00:00,0.0,11.211975,1.4035469,0.0,2023-01-10,0.0,-0.650177,1.4523044,0.0,2023-01-10 12:00:00,0.0,12.347595,1.6515623,0.0,2023-01-11,5e-05,2.9825134,1.5028839,0.002032,2023-01-13,0.0,-13.534454,1.950844,0.006461,2023-01-15,0.0,-15.198639,0.5532567,0.002711,2023-01-17 12:00:00,0.0,7.310852,1.8522002,0.0
0,30.15,67.35,2023-01-08,5.653778,0.6012998,0.0,2023-01-08 03:00:00,9e-05,4.2273865,0.25019038,0.0,2023-01-08 06:00:00,2e-05,7.38739,1.2015703,0.0,2023-01-08 09:00:00,1e-05,9.270477,1.1010675,0.0,2023-01-08 12:00:00,0.0,9.027893,0.9015368,0.0,2023-01-08 15:00:00,0.0,4.036133,1.1518801,0.0,2023-01-08 18:00:00,0.0,3.3112488,1.3511848,0.0,2023-01-08 21:00:00,0.0,4.834076,0.95117795,0.0,2023-01-09,1e-05,3.1174622,1.3015501,0.0,2023-01-09 12:00:00,0.0,9.111969,1.103547,0.0,2023-01-10,0.0,2.0248108,1.7023044,0.0,2023-01-10 12:00:00,0.0,9.097595,1.2515624,0.0,2023-01-11,0.0,3.682495,1.3028839,0.002035,2023-01-13,0.0,-5.7844543,4.8258443,0.002714,2023-01-15,0.0,-3.3486328,2.5532568,0.000677,2023-01-17 12:00:00,0.0,7.710846,0.55220014,0.0
0,30.15,66.75,2023-01-08,9.528778,1.9512998,0.0,2023-01-08 03:00:00,0.0,7.527405,2.4501903,0.0,2023-01-08 06:00:00,0.0,11.337372,4.45157,0.0,2023-01-08 09:00:00,0.0,14.070465,4.7010674,0.0,2023-01-08 12:00:00,0.0,12.752899,4.2015367,0.0,2023-01-08 15:00:00,0.0,10.236145,3.2018802,0.0,2023-01-08 18:00:00,0.0,9.011261,1.6011848,0.0,2023-01-08 21:00:00,0.0,7.509094,0.70117795,0.0,2023-01-09,0.00011,5.66745,1.2015501,0.0,2023-01-09 12:00:00,0.0,12.961975,2.1035469,0.0,2023-01-10,0.0,0.4998169,1.4023044,0.0,2023-01-10 12:00:00,0.0,14.047577,3.4515624,0.0,2023-01-11,0.00015,4.432495,0.85288393,0.0,2023-01-13,0.0,-14.809448,0.4258441,0.005,2023-01-15,0.0,-15.948639,1.1532568,0.00125,2023-01-17 12:00:00,0.0,8.785858,1.7522001,0.0
0,30.15,67.65,2023-01-08,8.553772,1.6012999,0.0,2023-01-08 03:00:00,0.0,7.1023865,1.7001904,0.0,2023-01-08 06:00:00,0.0,12.837372,1.4515703,0.0,2023-01-08 09:00:00,0.0,14.695465,1.6510676,0.0,2023-01-08 12:00:00,0.0,13.377899,1.1515368,0.0,2023-01-08 15:00:00,0.0,7.8111267,1.9518801,0.0,2023-01-08 18:00:00,0.0,7.361267,2.1011848,0.0,2023-01-08 21:00:00,0.0,7.684082,1.951178,0.0,2023-01-09,0.0,6.91745,1.9515501,0.0,2023-01-09 12:00:00,0.0,13.636963,0.9035469,0.0,2023-01-10,0.0,7.124817,2.1523044,0.0,2023-01-10 12:00:00,0.0,13.747589,1.2515624,0.0,2023-01-11,1e-05,7.407501,1.202884,0.0,2023-01-13,0.0,1.4155579,3.3508441,0.0,2023-01-15,0.0,-2.4736328,1.9532567,0.0,2023-01-17 12:00:00,0.0,8.835846,0.80220014,0.0
0,30.3,67.5,2023-01-08,4.72876,0.30129984,0.0,2023-01-08 03:00:00,4e-05,3.2273865,0.25019038,0.0,2023-01-08 06:00:00,0.0,7.63739,1.4515703,0.0,2023-01-08 09:00:00,0.0,9.195465,1.3010676,0.0,2023-01-08 12:00:00,0.0,8.677887,1.2015368,0.0,2023-01-08 15:00:00,0.0,3.5361328,0.9518801,0.0,2023-01-08 18:00:00,0.0,3.261261,1.2011849,0.0,2023-01-08 21:00:00,0.0,5.209076,1.1011779,0.0,2023-01-09,0.0,3.142456,1.1515502,0.0,2023-01-09 12:00:00,0.0,8.686981,1.0535469,0.0,2023-01-10,0.0,1.4998169,1.4023044,0.0,2023-01-10 12:00:00,0.0,8.597595,1.1515623,0.0,2023-01-11,4e-05,3.0325012,1.4028839,0.002925,2023-01-13,0.0,-6.484436,4.8258443,0.0,2023-01-15,0.0,-4.848633,2.5032568,0.0,2023-01-17 12:00:00,0.0,6.935852,0.8522001,0.0
